entry_time,exit_time,entry_price,exit_price,direction,pips,net_pips,cost_pips,net_profit,lot_size,candles_held,exit_reason,rule_id
2005-03-02 14:55:00,2005-03-02 15:55:00,431.113,430.74,BUY,-37.3,-41.3,4.0,-28.91,0.07,12,TIME_EXIT,2
2005-03-02 16:05:00,2005-03-02 17:05:00,431.033,431.82,BUY,78.7,74.7,4.0,52.29,0.07,12,TIME_EXIT,2
2005-03-02 17:15:00,2005-03-02 18:15:00,432.333,432.4,BUY,6.7,2.7,4.0,1.89,0.07,12,TIME_EXIT,2
2005-03-02 19:40:00,2005-03-02 20:50:00,432.093,432.33,BUY,23.7,19.7,4.0,13.79,0.07,12,TIME_EXIT,2
2005-03-02 21:05:00,2005-03-02 22:30:00,432.023,432.63,BUY,60.7,56.7,4.0,39.69,0.07,12,TIME_EXIT,2
2005-03-02 22:40:00,2005-03-02 23:50:00,432.693,432.35,BUY,-34.3,-38.3,4.0,-26.81,0.07,12,TIME_EXIT,2
2005-03-03 00:00:00,2005-03-03 01:00:00,432.103,432.71,BUY,60.7,56.7,4.0,39.69,0.07,12,TIME_EXIT,2
2005-03-03 01:15:00,2005-03-03 02:20:00,432.353,432.14,BUY,-21.3,-25.3,4.0,-17.71,0.07,12,TIME_EXIT,2
2005-03-03 02:45:00,2005-03-03 03:50:00,432.523,432.66,BUY,13.7,9.7,4.0,6.79,0.07,12,TIME_EXIT,2
2005-03-03 04:00:00,2005-03-03 05:10:00,432.083,432.02,BUY,-6.3,-10.3,4.0,-7.21,0.07,12,TIME_EXIT,2
2005-03-03 05:20:00,2005-03-03 06:40:00,432.223,432.78,BUY,55.7,51.7,4.0,36.19,0.07,12,TIME_EXIT,2
2005-03-03 06:50:00,2005-03-03 07:50:00,433.103,432.27,BUY,-83.3,-87.3,4.0,-61.11,0.07,12,TIME_EXIT,2
2005-03-03 08:00:00,2005-03-03 09:00:00,432.123,432.09,BUY,-3.3,-7.3,4.0,-5.11,0.07,12,TIME_EXIT,2
2005-03-03 09:10:00,2005-03-03 10:10:00,432.343,432.35,BUY,0.7,-3.3,4.0,-2.31,0.07,12,TIME_EXIT,2
2005-03-03 10:30:00,2005-03-03 11:30:00,432.293,431.98,BUY,-31.3,-35.3,4.0,-24.71,0.07,12,TIME_EXIT,2
2005-03-03 11:45:00,2005-03-03 12:45:00,432.313,432.6,BUY,28.7,24.7,4.0,17.29,0.07,12,TIME_EXIT,2
2005-03-03 13:00:00,2005-03-03 13:40:00,432.333,430.833,BUY,-150.0,-154.0,4.0,-107.8,0.07,8,STOP_LOSS,2
2005-03-03 13:50:00,2005-03-03 14:05:00,430.913,429.413,BUY,-150.0,-154.0,4.0,-107.8,0.07,3,STOP_LOSS,2
2005-03-03 14:15:00,2005-03-03 15:15:00,429.593,429.92,BUY,32.7,28.7,4.0,20.09,0.07,12,TIME_EXIT,2
2005-03-03 15:30:00,2005-03-03 16:30:00,429.993,429.06,BUY,-93.3,-97.3,4.0,-68.11,0.07,12,TIME_EXIT,2
2005-03-03 16:40:00,2005-03-03 17:40:00,428.903,430.58,BUY,167.7,163.7,4.0,114.59,0.07,12,TIME_EXIT,2
2005-03-03 17:50:00,2005-03-03 18:20:00,430.643,429.143,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2005-03-03 18:30:00,2005-03-03 19:45:00,429.313,429.29,BUY,-2.3,-6.3,4.0,-4.41,0.07,12,TIME_EXIT,2
2005-03-03 20:15:00,2005-03-03 21:55:00,429.323,428.93,BUY,-39.3,-43.3,4.0,-30.31,0.07,12,TIME_EXIT,2
2005-03-03 22:05:00,2005-03-03 23:30:00,428.653,428.82,BUY,16.7,12.7,4.0,8.89,0.07,12,TIME_EXIT,2
2005-03-03 23:50:00,2005-03-04 01:00:00,429.163,429.44,BUY,27.7,23.7,4.0,16.59,0.07,12,TIME_EXIT,2
2005-03-04 01:10:00,2005-03-04 02:10:00,429.153,429.31,BUY,15.7,11.7,4.0,8.19,0.07,12,TIME_EXIT,2
2005-03-04 02:35:00,2005-03-04 03:35:00,428.963,429.36,BUY,39.7,35.7,4.0,24.99,0.07,12,TIME_EXIT,2
2005-03-04 03:45:00,2005-03-04 05:00:00,429.253,429.02,BUY,-23.3,-27.3,4.0,-19.11,0.07,12,TIME_EXIT,2
2005-03-04 05:15:00,2005-03-04 06:15:00,429.053,429.31,BUY,25.7,21.7,4.0,15.19,0.07,12,TIME_EXIT,2
2005-03-04 06:25:00,2005-03-04 07:25:00,428.803,428.95,BUY,14.7,10.7,4.0,7.49,0.07,12,TIME_EXIT,2
2005-03-04 07:35:00,2005-03-04 08:35:00,428.453,428.69,BUY,23.7,19.7,4.0,13.79,0.07,12,TIME_EXIT,2
2005-03-04 08:45:00,2005-03-04 09:45:00,429.023,429.3,BUY,27.7,23.7,4.0,16.59,0.07,12,TIME_EXIT,2
2005-03-04 09:55:00,2005-03-04 10:55:00,429.303,428.76,BUY,-54.3,-58.3,4.0,-40.81,0.07,12,TIME_EXIT,2
2005-03-04 11:30:00,2005-03-04 12:30:00,428.723,429.04,BUY,31.7,27.7,4.0,19.39,0.07,12,TIME_EXIT,2
2005-03-04 12:50:00,2005-03-04 13:50:00,429.103,432.1,BUY,299.7,295.7,4.0,206.99,0.07,12,TIME_EXIT,2
2005-03-04 14:00:00,2005-03-04 15:00:00,432.473,433.43,BUY,95.7,91.7,4.0,64.19,0.07,12,TIME_EXIT,2
2005-03-04 15:10:00,2005-03-04 16:10:00,432.813,433.56,BUY,74.7,70.7,4.0,49.49,0.07,12,TIME_EXIT,2
2005-03-04 16:30:00,2005-03-04 17:30:00,433.093,434.57,BUY,147.7,143.7,4.0,100.59,0.07,12,TIME_EXIT,2
2005-03-04 17:40:00,2005-03-04 18:05:00,435.143,433.643,BUY,-150.0,-154.0,4.0,-107.8,0.07,5,STOP_LOSS,2
2005-03-04 18:20:00,2005-03-04 19:45:00,433.793,433.61,BUY,-18.3,-22.3,4.0,-15.61,0.07,12,TIME_EXIT,2
2005-03-04 20:40:00,2005-03-06 22:05:00,433.773,432.273,BUY,-150.0,-154.0,4.0,-107.8,0.07,9,STOP_LOSS,2
2005-03-06 23:35:00,2005-03-07 00:35:00,431.973,434.6,BUY,262.7,258.7,4.0,181.09,0.07,12,TIME_EXIT,2
2005-04-01 00:05:00,2005-04-01 01:05:00,427.603,427.34,BUY,-26.3,-30.3,4.0,-21.21,0.07,12,TIME_EXIT,2
2005-04-01 01:20:00,2005-04-01 02:20:00,427.423,427.43,BUY,0.7,-3.3,4.0,-2.31,0.07,12,TIME_EXIT,2
2005-04-01 02:30:00,2005-04-01 03:35:00,427.323,426.51,BUY,-81.3,-85.3,4.0,-59.71,0.07,12,TIME_EXIT,2
2005-04-01 07:05:00,2005-04-01 08:05:00,428.083,428.37,BUY,28.7,24.7,4.0,17.29,0.07,12,TIME_EXIT,2
2005-04-01 08:25:00,2005-04-01 09:25:00,427.513,427.6,BUY,8.7,4.7,4.0,3.29,0.07,12,TIME_EXIT,2
2005-04-01 09:35:00,2005-04-01 10:35:00,427.023,426.68,BUY,-34.3,-38.3,4.0,-26.81,0.07,12,TIME_EXIT,2
2005-04-04 13:05:00,2005-04-04 13:35:00,424.673,423.173,BUY,-150.0,-154.0,4.0,-107.8,0.07,6,STOP_LOSS,2
2005-04-04 13:45:00,2005-04-04 14:20:00,424.233,422.733,BUY,-150.0,-154.0,4.0,-107.8,0.07,7,STOP_LOSS,2
2005-04-04 14:30:00,2005-04-04 15:30:00,423.093,422.71,BUY,-38.3,-42.3,4.0,-29.61,0.07,12,TIME_EXIT,2
2005-04-04 15:45:00,2005-04-04 16:45:00,423.193,423.2,BUY,0.7,-3.3,4.0,-2.31,0.07,12,TIME_EXIT,2
2005-04-04 16:55:00,2005-04-04 17:55:00,423.363,423.27,BUY,-9.3,-13.3,4.0,-9.31,0.07,12,TIME_EXIT,2
2005-04-04 18:15:00,2005-04-04 19:15:00,423.393,423.13,BUY,-26.3,-30.3,4.0,-21.21,0.07,12,TIME_EXIT,2
2005-04-04 19:30:00,2005-04-04 20:30:00,423.993,423.71,BUY,-28.3,-32.3,4.0,-22.61,0.07,12,TIME_EXIT,2
2005-04-04 20:40:00,2005-04-04 21:40:00,423.423,423.64,BUY,21.7,17.7,4.0,12.39,0.07,12,TIME_EXIT,2
2005-04-04 21:50:00,2005-04-04 22:50:00,423.453,423.53,BUY,7.7,3.7,4.0,2.59,0.07,12,TIME_EXIT,2
2005-04-04 23:30:00,2005-04-05 00:30:00,423.783,424.04,BUY,25.7,21.7,4.0,15.19,0.07,12,TIME_EXIT,2
2005-04-05 00:40:00,2005-04-05 01:40:00,423.573,423.58,BUY,0.7,-3.3,4.0,-2.31,0.07,12,TIME_EXIT,2
2005-04-05 01:55:00,2005-04-05 02:55:00,423.463,423.26,BUY,-20.3,-24.3,4.0,-17.01,0.07,12,TIME_EXIT,2
2005-04-05 03:10:00,2005-04-05 04:10:00,423.273,423.51,BUY,23.7,19.7,4.0,13.79,0.07,12,TIME_EXIT,2
2005-04-05 04:30:00,2005-04-05 05:30:00,423.363,422.93,BUY,-43.3,-47.3,4.0,-33.11,0.07,12,TIME_EXIT,2
2005-04-05 05:55:00,2005-04-05 06:55:00,423.163,422.9,BUY,-26.3,-30.3,4.0,-21.21,0.07,12,TIME_EXIT,2
2005-04-05 07:05:00,2005-04-05 08:05:00,423.233,423.57,BUY,33.7,29.7,4.0,20.79,0.07,12,TIME_EXIT,2
2005-04-05 08:15:00,2005-04-05 09:15:00,423.353,423.49,BUY,13.7,9.7,4.0,6.79,0.07,12,TIME_EXIT,2
2005-04-05 09:25:00,2005-04-05 10:25:00,423.043,423.02,BUY,-2.3,-6.3,4.0,-4.41,0.07,12,TIME_EXIT,2
2005-04-05 10:40:00,2005-04-05 11:40:00,422.823,422.3,BUY,-52.3,-56.3,4.0,-39.41,0.07,12,TIME_EXIT,2
2005-04-05 11:50:00,2005-04-05 12:50:00,422.563,424.24,BUY,167.7,163.7,4.0,114.59,0.07,12,TIME_EXIT,2
2005-04-05 13:00:00,2005-04-05 14:00:00,424.423,424.28,BUY,-14.3,-18.3,4.0,-12.81,0.07,12,TIME_EXIT,2
2005-04-05 14:25:00,2005-04-05 15:25:00,424.423,424.06,BUY,-36.3,-40.3,4.0,-28.21,0.07,12,TIME_EXIT,2
2005-04-05 15:35:00,2005-04-05 16:35:00,424.233,424.43,BUY,19.7,15.7,4.0,10.99,0.07,12,TIME_EXIT,2
2005-04-05 16:55:00,2005-04-05 18:05:00,424.623,424.21,BUY,-41.3,-45.3,4.0,-31.71,0.07,12,TIME_EXIT,2
2005-04-05 18:45:00,2005-04-05 19:50:00,424.363,424.48,BUY,11.7,7.7,4.0,5.39,0.07,12,TIME_EXIT,2
2005-04-05 21:00:00,2005-04-05 22:25:00,424.523,424.4,BUY,-12.3,-16.3,4.0,-11.41,0.07,12,TIME_EXIT,2
2005-04-05 22:40:00,2005-04-06 00:10:00,424.603,423.99,BUY,-61.3,-65.3,4.0,-45.71,0.07,12,TIME_EXIT,2
2005-04-06 00:20:00,2005-04-06 01:30:00,423.593,424.08,BUY,48.7,44.7,4.0,31.29,0.07,12,TIME_EXIT,2
2005-04-06 02:10:00,2005-04-06 03:10:00,424.343,425.0,BUY,65.7,61.7,4.0,43.19,0.07,12,TIME_EXIT,2
2005-04-06 03:25:00,2005-04-06 04:25:00,424.513,424.87,BUY,35.7,31.7,4.0,22.19,0.07,12,TIME_EXIT,2
2005-04-06 04:35:00,2005-04-06 05:35:00,424.613,424.46,BUY,-15.3,-19.3,4.0,-13.51,0.07,12,TIME_EXIT,2
2005-04-06 05:45:00,2005-04-06 06:45:00,424.663,425.2,BUY,53.7,49.7,4.0,34.79,0.07,12,TIME_EXIT,2
2005-04-06 07:00:00,2005-04-06 08:00:00,424.653,426.25,BUY,159.7,155.7,4.0,108.99,0.07,12,TIME_EXIT,2
2005-04-06 08:10:00,2005-04-06 09:10:00,426.063,426.37,BUY,30.7,26.7,4.0,18.69,0.07,12,TIME_EXIT,2
2005-04-06 09:40:00,2005-04-06 10:40:00,426.033,424.78,BUY,-125.3,-129.3,4.0,-90.51,0.07,12,TIME_EXIT,2
2005-04-06 10:50:00,2005-04-06 11:50:00,425.493,424.37,BUY,-112.3,-116.3,4.0,-81.41,0.07,12,TIME_EXIT,2
2005-04-06 12:05:00,2005-04-06 13:05:00,424.493,424.96,BUY,46.7,42.7,4.0,29.89,0.07,12,TIME_EXIT,2
2005-04-06 13:15:00,2005-04-06 14:15:00,425.313,425.29,BUY,-2.3,-6.3,4.0,-4.41,0.07,12,TIME_EXIT,2
2005-05-01 21:45:00,2005-05-01 23:00:00,435.003,434.61,BUY,-39.3,-43.3,4.0,-30.31,0.07,12,TIME_EXIT,2
2005-05-01 23:10:00,2005-05-02 00:05:00,434.603,433.103,BUY,-150.0,-154.0,4.0,-107.8,0.07,11,STOP_LOSS,2
2005-05-02 00:15:00,2005-05-02 01:15:00,432.823,431.99,BUY,-83.3,-87.3,4.0,-61.11,0.07,12,TIME_EXIT,2
2005-05-02 01:45:00,2005-05-02 02:45:00,432.393,432.61,BUY,21.7,17.7,4.0,12.39,0.07,12,TIME_EXIT,2
2005-05-02 02:55:00,2005-05-02 04:00:00,432.763,432.77,BUY,0.7,-3.3,4.0,-2.31,0.07,12,TIME_EXIT,2
2005-05-02 04:10:00,2005-05-02 05:25:00,432.453,432.58,BUY,12.7,8.7,4.0,6.09,0.07,12,TIME_EXIT,2
2005-05-02 05:35:00,2005-05-02 06:40:00,432.703,433.92,BUY,121.7,117.7,4.0,82.39,0.07,12,TIME_EXIT,2
2005-05-02 06:50:00,2005-05-02 07:55:00,433.013,434.96,BUY,194.7,190.7,4.0,133.49,0.07,12,TIME_EXIT,2
2005-05-02 08:25:00,2005-05-02 09:25:00,433.503,433.11,BUY,-39.3,-43.3,4.0,-30.31,0.07,12,TIME_EXIT,2
2005-05-02 09:35:00,2005-05-02 10:35:00,433.103,433.4,BUY,29.7,25.7,4.0,17.99,0.07,12,TIME_EXIT,2
2005-05-02 11:00:00,2005-05-02 12:00:00,433.183,433.4,BUY,21.7,17.7,4.0,12.39,0.07,12,TIME_EXIT,2
2005-05-02 12:10:00,2005-05-02 12:55:00,433.043,431.543,BUY,-150.0,-154.0,4.0,-107.8,0.07,9,STOP_LOSS,2
2005-05-02 13:05:00,2005-05-02 14:05:00,432.043,430.543,BUY,-150.0,-154.0,4.0,-107.8,0.07,12,STOP_LOSS,2
2005-05-02 15:05:00,2005-05-02 16:05:00,429.093,429.38,BUY,28.7,24.7,4.0,17.29,0.07,12,TIME_EXIT,2
2005-05-02 16:30:00,2005-05-02 17:30:00,429.083,428.34,BUY,-74.3,-78.3,4.0,-54.81,0.07,12,TIME_EXIT,2
2005-05-02 18:05:00,2005-05-02 19:10:00,429.083,429.65,BUY,56.7,52.7,4.0,36.89,0.07,12,TIME_EXIT,2
2005-05-02 19:25:00,2005-05-02 20:25:00,429.013,429.6,BUY,58.7,54.7,4.0,38.29,0.07,12,TIME_EXIT,2
2005-05-02 20:45:00,2005-05-02 22:15:00,429.303,428.63,BUY,-67.3,-71.3,4.0,-49.91,0.07,12,TIME_EXIT,2
2005-05-02 23:15:00,2005-05-03 00:30:00,429.053,429.1,BUY,4.7,0.7,4.0,0.49,0.07,12,TIME_EXIT,2
2005-05-03 00:40:00,2005-05-03 01:45:00,429.403,429.04,BUY,-36.3,-40.3,4.0,-28.21,0.07,12,TIME_EXIT,2
2005-05-03 01:55:00,2005-05-03 02:55:00,428.913,428.78,BUY,-13.3,-17.3,4.0,-12.11,0.07,12,TIME_EXIT,2
2005-05-03 03:50:00,2005-05-03 04:50:00,428.333,428.52,BUY,18.7,14.7,4.0,10.29,0.07,12,TIME_EXIT,2
2005-05-03 05:00:00,2005-05-03 06:00:00,428.583,428.76,BUY,17.7,13.7,4.0,9.59,0.07,12,TIME_EXIT,2
2005-05-03 06:10:00,2005-05-03 07:10:00,428.623,429.04,BUY,41.7,37.7,4.0,26.39,0.07,12,TIME_EXIT,2
2005-05-03 07:25:00,2005-05-03 08:25:00,428.873,428.96,BUY,8.7,4.7,4.0,3.29,0.07,12,TIME_EXIT,2
2005-05-03 08:35:00,2005-05-03 09:35:00,428.383,428.95,BUY,56.7,52.7,4.0,36.89,0.07,12,TIME_EXIT,2
2005-05-03 09:55:00,2005-05-03 10:55:00,429.093,428.13,BUY,-96.3,-100.3,4.0,-70.21,0.07,12,TIME_EXIT,2
2005-05-03 11:05:00,2005-05-03 12:05:00,428.373,428.74,BUY,36.7,32.7,4.0,22.89,0.07,12,TIME_EXIT,2
2005-05-03 12:25:00,2005-05-03 12:35:00,428.683,427.183,BUY,-150.0,-154.0,4.0,-107.8,0.07,2,STOP_LOSS,2
2005-05-03 12:45:00,2005-05-03 13:45:00,427.353,428.11,BUY,75.7,71.7,4.0,50.19,0.07,12,TIME_EXIT,2
2005-05-03 14:00:00,2005-05-03 15:00:00,428.223,427.39,BUY,-83.3,-87.3,4.0,-61.11,0.07,12,TIME_EXIT,2
2005-05-03 15:10:00,2005-05-03 16:10:00,427.563,426.063,BUY,-150.0,-154.0,4.0,-107.8,0.07,12,STOP_LOSS,2
2005-05-03 16:20:00,2005-05-03 17:20:00,426.643,426.67,BUY,2.7,-1.3,4.0,-0.91,0.07,12,TIME_EXIT,2
2005-05-03 17:30:00,2005-05-03 18:35:00,426.273,426.18,BUY,-9.3,-13.3,4.0,-9.31,0.07,12,TIME_EXIT,2
2005-05-03 19:05:00,2005-05-03 20:05:00,426.793,427.66,BUY,86.7,82.7,4.0,57.89,0.07,12,TIME_EXIT,2
2005-05-03 21:30:00,2005-05-03 23:10:00,427.293,427.39,BUY,9.7,5.7,4.0,3.99,0.07,12,TIME_EXIT,2
2005-05-03 23:50:00,2005-05-04 01:05:00,426.713,427.16,BUY,44.7,40.7,4.0,28.49,0.07,12,TIME_EXIT,2
2005-05-04 01:15:00,2005-05-04 02:15:00,427.253,427.76,BUY,50.7,46.7,4.0,32.69,0.07,12,TIME_EXIT,2
2005-05-04 02:50:00,2005-05-04 03:55:00,428.283,428.36,BUY,7.7,3.7,4.0,2.59,0.07,12,TIME_EXIT,2
2005-05-04 04:10:00,2005-05-04 05:35:00,428.313,427.8,BUY,-51.3,-55.3,4.0,-38.71,0.07,12,TIME_EXIT,2
2005-05-04 05:45:00,2005-05-04 06:50:00,427.893,428.48,BUY,58.7,54.7,4.0,38.29,0.07,12,TIME_EXIT,2
2005-05-04 07:00:00,2005-05-04 08:00:00,428.073,428.76,BUY,68.7,64.7,4.0,45.29,0.07,12,TIME_EXIT,2
2005-05-04 08:10:00,2005-05-04 09:10:00,428.453,428.99,BUY,53.7,49.7,4.0,34.79,0.07,12,TIME_EXIT,2
2005-05-04 10:00:00,2005-05-04 11:00:00,428.543,428.36,BUY,-18.3,-22.3,4.0,-15.61,0.07,12,TIME_EXIT,2
2005-05-04 11:10:00,2005-05-04 12:10:00,429.003,428.72,BUY,-28.3,-32.3,4.0,-22.61,0.07,12,TIME_EXIT,2
2005-05-04 12:20:00,2005-05-04 13:20:00,428.383,428.08,BUY,-30.3,-34.3,4.0,-24.01,0.07,12,TIME_EXIT,2
2005-05-04 13:30:00,2005-05-04 14:30:00,428.353,428.12,BUY,-23.3,-27.3,4.0,-19.11,0.07,12,TIME_EXIT,2
2005-05-04 15:00:00,2005-05-04 16:00:00,428.463,427.62,BUY,-84.3,-88.3,4.0,-61.81,0.07,12,TIME_EXIT,2
2005-05-04 16:10:00,2005-05-04 17:10:00,428.273,428.4,BUY,12.7,8.7,4.0,6.09,0.07,12,TIME_EXIT,2
2005-05-04 17:20:00,2005-05-04 18:20:00,428.803,428.83,BUY,2.7,-1.3,4.0,-0.91,0.07,12,TIME_EXIT,2
2005-05-04 19:30:00,2005-05-04 20:40:00,428.963,428.71,BUY,-25.3,-29.3,4.0,-20.51,0.07,12,TIME_EXIT,2
2005-05-04 20:55:00,2005-05-04 22:20:00,429.323,429.79,BUY,46.7,42.7,4.0,29.89,0.07,12,TIME_EXIT,2
2005-05-04 22:30:00,2005-05-05 00:05:00,429.583,429.71,BUY,12.7,8.7,4.0,6.09,0.07,12,TIME_EXIT,2
2005-05-05 00:15:00,2005-05-05 01:20:00,429.253,429.02,BUY,-23.3,-27.3,4.0,-19.11,0.07,12,TIME_EXIT,2
2005-05-05 01:35:00,2005-05-05 02:35:00,429.093,429.17,BUY,7.7,3.7,4.0,2.59,0.07,12,TIME_EXIT,2
2005-05-05 03:25:00,2005-05-05 04:25:00,428.843,429.49,BUY,64.7,60.7,4.0,42.49,0.07,12,TIME_EXIT,2
2005-05-05 04:35:00,2005-05-05 05:40:00,429.583,429.8,BUY,21.7,17.7,4.0,12.39,0.07,12,TIME_EXIT,2
2005-05-05 05:50:00,2005-05-05 06:50:00,429.653,430.19,BUY,53.7,49.7,4.0,34.79,0.07,12,TIME_EXIT,2
2005-05-05 07:05:00,2005-05-05 08:05:00,430.323,430.98,BUY,65.7,61.7,4.0,43.19,0.07,12,TIME_EXIT,2
2005-05-05 08:20:00,2005-05-05 09:25:00,430.423,430.06,BUY,-36.3,-40.3,4.0,-28.21,0.07,12,TIME_EXIT,2
2005-05-05 09:35:00,2005-05-05 10:35:00,430.293,429.71,BUY,-58.3,-62.3,4.0,-43.61,0.07,12,TIME_EXIT,2
2005-05-05 10:45:00,2005-05-05 12:00:00,430.263,429.45,BUY,-81.3,-85.3,4.0,-59.71,0.07,12,TIME_EXIT,2
2005-05-05 12:15:00,2005-05-05 13:15:00,430.023,429.29,BUY,-73.3,-77.3,4.0,-54.11,0.07,12,TIME_EXIT,2
2005-05-05 13:25:00,2005-05-05 14:20:00,429.843,428.343,BUY,-150.0,-154.0,4.0,-107.8,0.07,11,STOP_LOSS,2
2005-05-05 14:30:00,2005-05-05 15:30:00,428.833,427.89,BUY,-94.3,-98.3,4.0,-68.81,0.07,12,TIME_EXIT,2
2005-05-05 15:45:00,2005-05-05 16:45:00,428.133,428.39,BUY,25.7,21.7,4.0,15.19,0.07,12,TIME_EXIT,2
2005-05-05 16:55:00,2005-05-05 18:00:00,428.793,428.68,BUY,-11.3,-15.3,4.0,-10.71,0.07,12,TIME_EXIT,2
2005-05-05 18:10:00,2005-05-05 19:30:00,429.243,429.56,BUY,31.7,27.7,4.0,19.39,0.07,12,TIME_EXIT,2
2005-05-06 16:05:00,2005-05-06 17:05:00,423.753,424.8,BUY,104.7,100.7,4.0,70.49,0.07,12,TIME_EXIT,2
2005-05-06 17:15:00,2005-05-06 18:25:00,425.243,425.82,BUY,57.7,53.7,4.0,37.59,0.07,12,TIME_EXIT,2
2005-05-06 19:45:00,2005-05-08 21:10:00,425.223,425.68,BUY,45.7,41.7,4.0,29.19,0.07,12,TIME_EXIT,2
2005-06-01 00:15:00,2005-06-01 01:15:00,416.473,416.43,BUY,-4.3,-8.3,4.0,-5.81,0.07,12,TIME_EXIT,2
2005-06-01 01:25:00,2005-06-01 02:25:00,417.153,416.88,BUY,-27.3,-31.3,4.0,-21.91,0.07,12,TIME_EXIT,2
2005-06-01 02:40:00,2005-06-01 03:40:00,416.543,417.1,BUY,55.7,51.7,4.0,36.19,0.07,12,TIME_EXIT,2
2005-06-01 03:50:00,2005-06-01 04:50:00,417.023,416.92,BUY,-10.3,-14.3,4.0,-10.01,0.07,12,TIME_EXIT,2
2005-06-01 05:05:00,2005-06-01 06:05:00,416.813,416.84,BUY,2.7,-1.3,4.0,-0.91,0.07,12,TIME_EXIT,2
2005-06-01 06:15:00,2005-06-01 07:15:00,417.003,416.83,BUY,-17.3,-21.3,4.0,-14.91,0.07,12,TIME_EXIT,2
2005-06-01 07:25:00,2005-06-01 08:25:00,416.433,416.5,BUY,6.7,2.7,4.0,1.89,0.07,12,TIME_EXIT,2
2005-06-01 08:35:00,2005-06-01 09:35:00,416.483,416.0,BUY,-48.3,-52.3,4.0,-36.61,0.07,12,TIME_EXIT,2
2005-06-02 13:05:00,2005-06-02 14:05:00,419.013,419.88,BUY,86.7,82.7,4.0,57.89,0.07,12,TIME_EXIT,2
2005-06-02 14:15:00,2005-06-02 15:15:00,420.543,421.15,BUY,60.7,56.7,4.0,39.69,0.07,12,TIME_EXIT,2
2005-06-02 15:25:00,2005-06-02 16:25:00,421.043,421.58,BUY,53.7,49.7,4.0,34.79,0.07,12,TIME_EXIT,2
2005-06-02 16:35:00,2005-06-02 17:35:00,421.303,422.27,BUY,96.7,92.7,4.0,64.89,0.07,12,TIME_EXIT,2
2005-06-02 18:30:00,2005-06-02 19:30:00,421.843,421.28,BUY,-56.3,-60.3,4.0,-42.21,0.07,12,TIME_EXIT,2
2005-06-02 19:40:00,2005-06-02 20:40:00,421.563,421.57,BUY,0.7,-3.3,4.0,-2.31,0.07,12,TIME_EXIT,2
2005-06-02 21:05:00,2005-06-02 22:05:00,421.183,421.78,BUY,59.7,55.7,4.0,38.99,0.07,12,TIME_EXIT,2
2005-06-02 22:25:00,2005-06-02 23:30:00,421.103,421.25,BUY,14.7,10.7,4.0,7.49,0.07,12,TIME_EXIT,2
2005-06-02 23:50:00,2005-06-03 00:50:00,421.183,421.76,BUY,57.7,53.7,4.0,37.59,0.07,12,TIME_EXIT,2
2005-06-03 01:00:00,2005-06-03 02:00:00,421.283,422.29,BUY,100.7,96.7,4.0,67.69,0.07,12,TIME_EXIT,2
2005-06-03 03:05:00,2005-06-03 04:05:00,421.983,421.72,BUY,-26.3,-30.3,4.0,-21.21,0.07,12,TIME_EXIT,2
2005-06-03 04:30:00,2005-06-03 05:30:00,421.753,421.69,BUY,-6.3,-10.3,4.0,-7.21,0.07,12,TIME_EXIT,2
2005-06-03 05:40:00,2005-06-03 06:40:00,421.693,421.5,BUY,-19.3,-23.3,4.0,-16.31,0.07,12,TIME_EXIT,2
2005-06-03 06:50:00,2005-06-03 07:50:00,421.673,422.32,BUY,64.7,60.7,4.0,42.49,0.07,12,TIME_EXIT,2
2005-06-03 08:00:00,2005-06-03 09:00:00,422.273,422.78,BUY,50.7,46.7,4.0,32.69,0.07,12,TIME_EXIT,2
2005-06-03 09:10:00,2005-06-03 10:10:00,422.413,422.8,BUY,38.7,34.7,4.0,24.29,0.07,12,TIME_EXIT,2
2005-06-03 10:20:00,2005-06-03 11:20:00,422.893,423.2,BUY,30.7,26.7,4.0,18.69,0.07,12,TIME_EXIT,2
2005-06-03 11:30:00,2005-06-03 12:30:00,422.723,423.01,BUY,28.7,24.7,4.0,17.29,0.07,12,TIME_EXIT,2
2005-06-03 13:00:00,2005-06-03 14:00:00,423.503,423.28,BUY,-22.3,-26.3,4.0,-18.41,0.07,12,TIME_EXIT,2
2005-06-03 15:00:00,2005-06-03 16:00:00,423.563,423.42,BUY,-14.3,-18.3,4.0,-12.81,0.07,12,TIME_EXIT,2
2005-06-03 16:20:00,2005-06-03 17:20:00,422.863,423.28,BUY,41.7,37.7,4.0,26.39,0.07,12,TIME_EXIT,2
2005-06-03 17:30:00,2005-06-03 18:25:00,423.383,421.883,BUY,-150.0,-154.0,4.0,-107.8,0.07,10,STOP_LOSS,2
2005-06-03 18:35:00,2005-06-03 19:50:00,422.413,422.06,BUY,-35.3,-39.3,4.0,-27.51,0.07,12,TIME_EXIT,2
2005-06-03 20:15:00,2005-06-05 21:20:00,422.283,421.86,BUY,-42.3,-46.3,4.0,-32.41,0.07,12,TIME_EXIT,2
2005-06-05 22:05:00,2005-06-05 23:05:00,421.883,421.71,BUY,-17.3,-21.3,4.0,-14.91,0.07,12,TIME_EXIT,2
2005-06-05 23:15:00,2005-06-06 00:15:00,422.163,422.59,BUY,42.7,38.7,4.0,27.09,0.07,12,TIME_EXIT,2
